--------------------------------------------------------------------------------
   34 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.37839625  0.79056323] 	 {1: 4}
   35 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.35616485  0.46859378] 	 {1: 4}
   36 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.02188493 -0.48196043] 	 {1: 4}
   37 	 1 	 2 	 [1, 1, 0, 0] 	 [-0.90484135  1.03562326] 	 {0: 2, 1: 2}
   38 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.77229225 -1.03822195] 	 {0: 4}
   39 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.44208946  1.02082071] 	 {0: 4}
   40 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.25072412  1.7283658 ] 	 {0: 4}
   41 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.48741957 -0.65134018] 	 {1: 4}
   42 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.93042271  0.53858918] 	 {1: 4}
   43 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.36099581 -1.8926784 ] 	 {0: 4}
   44 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.51754706  1.84418929] 	 {0: 4}
   45 	 1 	 4 	 [1, 1, 1, 1] 	 [-1.10213513  0.15844809] 	 {1: 4}
   46 	 1 	 4 	 [1, 1, 1, 1] 	 [-1.00261076 -0.62806808] 	 {1: 4}
   47 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.0970312  -1.32029509] 	 {0: 4}
   48 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.71980551 -1.44159076] 	 {0: 4}
   49 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.72022397 -0.1793393 ] 	 {1: 4}
   50 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.4928219   0.67281748] 	 {1: 4}
   51 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.93600632 -0.15023046] 	 {1: 4}
   52 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.45669788 -0.03230932] 	 {1: 4}
   53 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.11271855 -1.24446138] 	 {0: 4}
   54 	 1 	 2 	 [1, 1, 0, 0] 	 [ 0.06544448  1.40612299] 	 {0: 2, 1: 2}
   55 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.23789559 -1.08760908] 	 {0: 4}
   56 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.41878918 -0.66452284] 	 {1: 4}
   57 	 0 	 3 	 [0, 0, 0, 1] 	 [-1.10609765 -0.66869955] 	 {0: 3, 1: 1}
   58 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.53530408  0.36666313] 	 {0: 4}
   59 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.39935696  0.28223458] 	 {1: 4}
   60 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.85714517  0.5298379 ] 	 {0: 4}
   61 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.83689764 -0.36909845] 	 {1: 4}
   62 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.19259733 -0.66841047] 	 {1: 4}
   63 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.55888111 -0.45016381] 	 {0: 4}
   64 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.93495872  1.34216973] 	 {0: 4}
   65 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.32346573  1.26846296] 	 {0: 4}
   66 	 0 	 4 	 [0, 0, 0, 0] 	 [-2.31056106 -0.57283915] 	 {0: 4}
   67 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.13537795  0.77519467] 	 {1: 4}
   68 	 0 	 4 	 [0, 0, 0, 0] 	 [ 2.43306495  0.2084081 ] 	 {0: 4}
   69 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.97968958  0.4747065 ] 	 {1: 4}
   70 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.4898062  1.1843209] 	 {1: 4}
   71 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.08755704  1.19868856] 	 {0: 4}
   72 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.95684424 -1.38810553] 	 {0: 4}
   73 	 0 	 3 	 [0, 0, 1, 0] 	 [-1.1190773   0.75996779] 	 {0: 3, 1: 1}
   74 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.03505237  1.97213143] 	 {0: 4}
   75 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.19735907  1.72066541] 	 {0: 4}
   76 	 1 	 4 	 [1, 1, 1, 1] 	 [-1.13278843  0.2714098 ] 	 {1: 4}
   77 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.67203296 -0.82970788] 	 {1: 4}
   78 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.41393974 -0.53243883] 	 {1: 4}
   79 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.77044311 -1.33115034] 	 {0: 4}
   80 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.63424356 -0.11819814] 	 {0: 4}
   81 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.74958576  0.71036678] 	 {0: 4}
   82 	 1 	 2 	 [0, 1, 1, 0] 	 [ 0.75161383  1.01280966] 	 {0: 2, 1: 2}
   83 	 0 	 4 	 [0, 0, 0, 0] 	 [ 2.48019863  0.12191525] 	 {0: 4}
   84 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.31350169 -1.13468778] 	 {1: 4}
   85 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.37580895  1.06662827] 	 {0: 4}
   86 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.31517827  1.59629261] 	 {0: 4}
   87 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.65561994 -0.12474605] 	 {1: 4}
   88 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.15830658 -1.48729022] 	 {0: 4}
   89 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.25573008 -0.71152277] 	 {1: 4}
   90 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.39832551  1.41703381] 	 {0: 4}
   91 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.27912837  1.57164111] 	 {0: 4}
   92 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.28032969 -1.33395895] 	 {0: 4}
   93 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.58755094 -0.437613  ] 	 {1: 4}
   94 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.53850841  1.21932317] 	 {0: 4}
   95 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.8409156  -0.00665418] 	 {1: 4}
   96 	 1 	 2 	 [0, 1, 0, 1] 	 [ 0.32697262 -1.18806452] 	 {0: 2, 1: 2}
   97 	 1 	 2 	 [1, 1, 0, 0] 	 [ 1.22589706  0.45132205] 	 {0: 2, 1: 2}
   98 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.09087487 -2.04889201] 	 {0: 4}
   99 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.7731354  -0.11311867] 	 {1: 4}
  100 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.76807566 -0.29645405] 	 {1: 4}
  101 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.51570091  0.67303778] 	 {1: 4}
  102 	 0 	 3 	 [1, 0, 0, 0] 	 [ 0.2123632  -1.33974514] 	 {0: 3, 1: 1}
  103 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.70932884 -0.90237212] 	 {1: 4}
  104 	 0 	 3 	 [0, 0, 0, 1] 	 [ 0.82799393 -0.86071908] 	 {0: 3, 1: 1}
  105 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.92007414 -1.03888199] 	 {0: 4}
  106 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.6763639   0.99107464] 	 {1: 4}
  107 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.66027818  0.52464797] 	 {1: 4}
  108 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.13484383  0.0733002 ] 	 {1: 4}
  109 	 0 	 3 	 [0, 1, 0, 0] 	 [ 1.29698649  0.10127004] 	 {0: 3, 1: 1}
  110 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.16478014 -1.54967587] 	 {0: 4}
  111 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.31074315  0.61121217] 	 {0: 4}
  112 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.79897885 -0.43402232] 	 {1: 4}
  113 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.41177502  0.35853829] 	 {1: 4}
  114 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.92805868  0.50373725] 	 {1: 4}
  115 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.1998627   0.59808949] 	 {1: 4}
  116 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.64717432  1.32712484] 	 {0: 4}
  117 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.9957092  -0.46049303] 	 {1: 4}
  118 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.73663815  1.13764395] 	 {1: 4}
  119 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.89341559  0.79325376] 	 {1: 4}
  120 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.16849048  0.61182887] 	 {1: 4}
  121 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.49795948 -0.44937167] 	 {1: 4}
  122 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.36852583 -1.14504695] 	 {1: 4}
  123 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.33729669 -0.61575197] 	 {1: 4}
  124 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.06641244 -1.81341088] 	 {0: 4}
  125 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.97660855  0.21909208] 	 {1: 4}
  126 	 1 	 2 	 [0, 1, 1, 0] 	 [ 0.72279584 -0.92655469] 	 {0: 2, 1: 2}
  127 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.72531289  0.16221453] 	 {1: 4}
  128 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.87402372 -1.455538  ] 	 {0: 4}
  129 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.07791502 -1.67773999] 	 {0: 4}
  130 	 1 	 3 	 [1, 0, 1, 1] 	 [-1.09887208  0.48231723] 	 {0: 1, 1: 3}
  131 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.0201073   1.32385947] 	 {1: 4}
  132 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.84481752  1.22511151] 	 {0: 4}
  133 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.61918747 -0.99788243] 	 {1: 4}
  134 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.64594075  1.48032977] 	 {0: 4}
  135 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.44911813  0.71578688] 	 {0: 4}
  136 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.58058441 -1.4298588 ] 	 {0: 4}
  137 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.78954302 -1.04823796] 	 {0: 4}
  138 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.01467842  0.73899988] 	 {1: 4}
  139 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.7896931   0.56132744] 	 {0: 4}
  140 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.93361199 -0.02538367] 	 {0: 4}
  141 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.1175312  -0.90847855] 	 {0: 4}
  142 	 1 	 4 	 [1, 1, 1, 1] 	 [-1.12712173  0.1658733 ] 	 {1: 4}
  143 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.47427759  0.0948669 ] 	 {1: 4}
  144 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.89286347  1.39806388] 	 {0: 4}
  145 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.14458873 -1.55422113] 	 {0: 4}
  146 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.00484047  1.00620978] 	 {1: 4}
  147 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.06521079 -2.38145382] 	 {0: 4}
  148 	 1 	 2 	 [1, 0, 0, 1] 	 [-0.4465039   1.31522137] 	 {0: 2, 1: 2}
  149 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.14095201  1.70321381] 	 {0: 4}
  150 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.07198072 -0.34344618] 	 {1: 4}
  151 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.01648848 -1.17423065] 	 {0: 4}
  152 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.58188171  1.67719732] 	 {0: 4}
  153 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.06236534  0.78450944] 	 {1: 4}
  154 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.87957068 -0.31443277] 	 {0: 4}
  155 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.98942618 -0.36787075] 	 {1: 4}
  156 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.19751718 -0.39655295] 	 {1: 4}
  157 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.70524032  0.0661349 ] 	 {1: 4}
  158 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.57612443  0.5406572 ] 	 {1: 4}
  159 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.81659294  1.47260557] 	 {0: 4}
  160 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.37291588 -0.68033929] 	 {0: 4}
  161 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.19056227  1.73052075] 	 {0: 4}
  162 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.8004754  -0.64083306] 	 {1: 4}
  163 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.4856944  -1.38073002] 	 {0: 4}
  164 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.15390014 -1.788371  ] 	 {0: 4}
  165 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.66378529  1.97661195] 	 {0: 4}
  166 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.51288246 -0.27885932] 	 {0: 4}
  167 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.40082879 -1.59526408] 	 {0: 4}
  168 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.64230832 -1.71331536] 	 {0: 4}
  169 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.37783546 -1.44047142] 	 {0: 4}
  170 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.71125238  1.62872596] 	 {0: 4}
  171 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.87656153 -1.73195955] 	 {0: 4}
  172 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.47512988  0.8921134 ] 	 {1: 4}
  173 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.38061934  1.94562729] 	 {0: 4}
  174 	 1 	 2 	 [1, 0, 0, 1] 	 [-0.74587456  1.22014142] 	 {0: 2, 1: 2}
  175 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.45755218  1.66081819] 	 {0: 4}
  176 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.41249324  0.89631449] 	 {0: 4}
  177 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.65539517 -0.92115798] 	 {1: 4}
  178 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.01078309  1.1228903 ] 	 {0: 4}
  179 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.23560045 -1.42940153] 	 {0: 4}
  180 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.23347614  0.6976022 ] 	 {1: 4}
  181 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.10961727  0.83041846] 	 {0: 4}
  182 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.34354894  0.81900149] 	 {1: 4}
  183 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.55223024 -2.04294645] 	 {0: 4}
  184 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.59543086 -1.17748871] 	 {0: 4}
  185 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.21942859  0.33986842] 	 {1: 4}
  186 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.80952704 -0.12154223] 	 {1: 4}
  187 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.61203392 -2.05109071] 	 {0: 4}
  188 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.55040802 -1.33148311] 	 {0: 4}
  189 	 1 	 2 	 [1, 0, 1, 0] 	 [-1.28809911 -0.14811098] 	 {0: 2, 1: 2}
  190 	 1 	 3 	 [0, 1, 1, 1] 	 [-0.72182333 -0.79309397] 	 {0: 1, 1: 3}
  191 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.11874795  1.84064354] 	 {0: 4}
  192 	 0 	 4 	 [0, 0, 0, 0] 	 [ 2.05570111 -0.19939646] 	 {0: 4}
  193 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.64107631 -1.06395855] 	 {0: 4}
  194 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.41900794 -0.24988616] 	 {0: 4}
  195 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.66372472  0.56901341] 	 {0: 4}
  196 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.09025865 -0.55236628] 	 {1: 4}
  197 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.7513081   1.66621052] 	 {0: 4}
  198 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.31582833  0.80837609] 	 {1: 4}
  199 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.90698193 -0.65951955] 	 {0: 4}
  200 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.54589468 -1.38298894] 	 {0: 4}
  201 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.06396298  1.93000318] 	 {0: 4}
  202 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.72697945 -0.41263623] 	 {0: 4}
  203 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.8477949  -1.34139272] 	 {0: 4}
  204 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.03344932  1.69986241] 	 {0: 4}
  205 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.19457019 -0.42723689] 	 {1: 4}
  206 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.46044229  0.17289378] 	 {1: 4}
  207 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.49386731 -1.50795699] 	 {0: 4}
  208 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.35556413  1.54565589] 	 {0: 4}
  209 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.82297269  0.81576292] 	 {0: 4}
  210 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.46008259 -0.46734538] 	 {1: 4}
  211 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.5560643  0.6279039] 	 {1: 4}
  212 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.05039019 -1.41357338] 	 {0: 4}
  213 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.04012994 -0.72872318] 	 {1: 4}
  214 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.57227883 -0.40300248] 	 {1: 4}
  215 	 0 	 3 	 [1, 0, 0, 0] 	 [ 1.42639403  0.6075229 ] 	 {0: 3, 1: 1}
  216 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.00779703  0.73825003] 	 {1: 4}
  217 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.72746467 -0.40068707] 	 {1: 4}
  218 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.37373307  0.29195512] 	 {0: 4}
  219 	 1 	 3 	 [1, 1, 1, 0] 	 [ 1.14259509 -0.15283714] 	 {0: 1, 1: 3}
  220 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.08675909 -1.19118996] 	 {1: 4}
  221 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.34307407 -0.90639422] 	 {1: 4}
  222 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.91843761 -0.6656077 ] 	 {1: 4}
  223 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.36788731  0.33277304] 	 {0: 4}
  224 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.41791934 -0.71121702] 	 {1: 4}
  225 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.82912774  0.62063893] 	 {1: 4}
  226 	 1 	 2 	 [1, 0, 0, 1] 	 [ 0.62256744 -1.0200364 ] 	 {0: 2, 1: 2}
  227 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.06931524  1.41742856] 	 {0: 4}
  228 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.79279015  0.84961779] 	 {0: 4}
  229 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.31016501  0.5695241 ] 	 {1: 4}
  230 	 0 	 4 	 [0, 0, 0, 0] 	 [ 2.08054352  0.82204728] 	 {0: 4}
  231 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.47394582 -0.47612677] 	 {0: 4}
  232 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.02140842 -0.24155375] 	 {1: 4}
  233 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.4034896   1.65194069] 	 {0: 4}
  234 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.38257746  0.1650529 ] 	 {1: 4}
  235 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.27821015 -0.72832058] 	 {1: 4}
  236 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.77604536  0.2758017 ] 	 {1: 4}
  237 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.28458646  1.07940696] 	 {0: 4}
  238 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.07541554  0.74040078] 	 {1: 4}
  239 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.45369226  0.3901408 ] 	 {1: 4}
  240 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.43593219  0.38321156] 	 {1: 4}
  241 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.92929037  0.31665292] 	 {1: 4}
  242 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.58772249  0.80148733] 	 {1: 4}
  243 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.19083461 -0.5943979 ] 	 {1: 4}
  244 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.35609989 -0.90880981] 	 {1: 4}
  245 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.22035452  0.92516762] 	 {1: 4}
  246 	 0 	 4 	 [0, 0, 0, 0] 	 [-1.55550717  1.07060754] 	 {0: 4}
  247 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.63275192 -0.46910994] 	 {1: 4}
  248 	 1 	 4 	 [1, 1, 1, 1] 	 [-1.08191914 -0.58157549] 	 {1: 4}
  249 	 1 	 2 	 [0, 1, 0, 1] 	 [-0.39795125 -1.24713357] 	 {0: 2, 1: 2}
  250 	 0 	 4 	 [0, 0, 0, 0] 	 [ 0.3245613  1.6221643] 	 {0: 4}
  251 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.68667221  0.56279325] 	 {1: 4}
  252 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.37048407 -0.88180055] 	 {1: 4}
  253 	 0 	 4 	 [0, 0, 0, 0] 	 [ 1.28764664  1.45189676] 	 {0: 4}
  254 	 1 	 4 	 [1, 1, 1, 1] 	 [ 0.06252648 -1.10960476] 	 {1: 4}
  255 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.02029363  0.83515944] 	 {1: 4}
  256 	 1 	 2 	 [0, 1, 0, 1] 	 [ 1.0631608   0.77548826] 	 {0: 2, 1: 2}
  257 	 1 	 4 	 [1, 1, 1, 1] 	 [-0.74931035  1.0911315 ] 	 {1: 4}
  258 	 0 	 4 	 [0, 0, 0, 0] 	 [-0.16922741  1.78828967] 	 {0: 4}
